Region,Year,Yr_week,Period,Qtr,Week Start Date,Week End Date,category_area,Product,Sales_TY,Sales_LY,EVENT_Autumn Sale,EVENT_BBQ,EVENT_BBQ Euros,EVENT_Back To Routine,EVENT_Better Baskets,EVENT_Brand Savers,EVENT_CCMP,EVENT_Diwali,EVENT_Drinks,EVENT_Drinks Festival,EVENT_Easter,EVENT_Family Meals,EVENT_Fathers Day,EVENT_Fathers Day BBQ,EVENT_Great Value,EVENT_Halloween,EVENT_Helpful Little Swaps,EVENT_Hogmanay,EVENT_Little Helps,EVENT_Love Local,EVENT_Mothers Day,EVENT_Night In,EVENT_Party Time,EVENT_Pound Shop,EVENT_Valentines,EVENT_Wales Big Pack,EVENT_Xmas,Holiday_Name,Holiday_Flag,Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Total Snowfall,Wind Speed,Wind Gust,Atmospheric Pressure,CPIH_VALUE,RPI_VALUE,UNEMPLOYMENT_RATE,GDP_VALUE
London,2019,201944,201910,20194,12/23/2019,12/29/2019,Bakery & Dairy,Plant Bakery,20596289.92,16404814.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CHRISTMASDAY,1,6.257142857,2.8,10.2,4.7,0,13.42857143,48.2,1021.885714,291.9,2.6,3.9,670587
London,2019,201945,201911,20194,12/30/2019,1/5/2020,Bakery & Dairy,Plant Bakery,18891585.53,18450731.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NEWYEAR'SDAY,1,6.0,2.9,9.9,2.0,0,12.37142857,37.0,1028.342857,291.9,2.6,3.9,670587
London,2019,201946,201911,20194,1/6/2020,1/12/2020,Bakery & Dairy,Plant Bakery,18287765.78,18271493.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,7.985714286,3.8,11.9,6.9,0,18.02857143,50.0,1019.4,290.6,1.5,3.9,652180
London,2019,201947,201911,20194,1/13/2020,1/19/2020,Bakery & Dairy,Plant Bakery,18513096.28,19157637.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,6.242857143,-0.6,12.1,24.9,0,17.6,66.7,1015.671429,290.6,1.5,3.9,652180
London,2019,201948,201911,20194,1/20/2020,1/26/2020,Bakery & Dairy,Plant Bakery,19037663.01,19779250.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.657142857,-1.6,8.3,0.9,0,7.842857143,37.0,1030.128571,290.6,1.5,3.9,652180
London,2019,201949,201912,20194,1/27/2020,2/2/2020,Bakery & Dairy,Plant Bakery,19792091.97,20465461.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,7.528571429,2.2,11.9,21.4,0,20.78571429,59.3,1003.714286,290.6,1.5,3.9,652180
London,2019,201950,201912,20194,2/3/2020,2/9/2020,Bakery & Dairy,Plant Bakery,20040993.23,19932401.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,6.228571429,0.8,12.0,2.3,0,19.45714286,88.9,1018.7,292.0,1.5,4.1,652180
London,2019,201951,201912,20194,2/10/2020,2/16/2020,Bakery & Dairy,Plant Bakery,20204485.04,19619876.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,6.871428571,1.8,12.7,39.6,0,28.82857143,79.6,1005.085714,292.0,1.5,4.1,652180
London,2019,201952,201912,20194,2/17/2020,2/23/2020,Bakery & Dairy,Plant Bakery,19896464.58,19445123.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.185714286,2.2,12.5,21.9,0,26.5,64.8,1016.371429,292.0,1.5,4.1,652180
London,2019,201953,201912,20194,2/24/2020,3/1/2020,Bakery & Dairy,Plant Bakery,20568119.58,20652076.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.428571429,0.7,10.7,28.2,0,22.85714286,59.3,999.8571429,292.0,1.5,4.1,652180
London,2020,202001,202001,20201,3/2/2020,3/8/2020,Bakery & Dairy,Plant Bakery,21112493.27,20577516.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.342857143,1.0,11.3,22.5,0,16.58571429,50.0,1002.957143,292.6,1.5,4.1,652180
London,2020,202002,202001,20201,3/9/2020,3/15/2020,Bakery & Dairy,Plant Bakery,23967453.36,20539068.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.371428571,3.5,14.5,16.8,0,22.48571429,61.1,1010.442857,292.6,1.5,4.1,652180
London,2020,202003,202001,20201,3/16/2020,3/22/2020,Bakery & Dairy,Plant Bakery,25380225.54,20106114.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.671428571,1.2,12.8,3.9,0,17.05714286,44.5,1025.714286,292.6,1.5,4.1,652180
London,2020,202004,202001,20201,3/23/2020,3/29/2020,Bakery & Dairy,Plant Bakery,20203502.68,20578673.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,5.414285714,0.4,12.3,0.0,0,18.05714286,57.4,1027.442857,292.6,1.5,4.1,652180
London,2020,202005,202001,20201,3/30/2020,4/5/2020,Bakery & Dairy,Plant Bakery,21642211.53,20124259.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,6.814285714,-0.5,19.0,0.0,0,12.9,37.0,1022.685714,292.6,1.5,4.1,652180
London,2020,202006,202002,20201,4/6/2020,4/12/2020,Bakery & Dairy,Plant Bakery,21952461.34,19963743.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOODFRIDAY,1,13.77142857,5.1,22.9,0.8,0,10.25714286,31.5,1022.485714,292.6,1.5,4.1,522356
London,2020,202007,202002,20201,4/13/2020,4/19/2020,Bakery & Dairy,Plant Bakery,21359723.84,20795027.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,9.242857143,2.2,19.2,17.0,0,14.47142857,44.5,1020.957143,292.6,1.5,4.1,522356
London,2020,202008,202002,20201,4/20/2020,4/26/2020,Bakery & Dairy,Plant Bakery,21504612.73,19687882.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.12857143,5.3,22.0,0.0,0,14.48571429,46.3,1016.785714,292.6,1.5,4.1,522356
London,2020,202009,202002,20201,4/27/2020,5/3/2020,Bakery & Dairy,Plant Bakery,21494830.85,19384536.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.971428571,5.7,17.2,21.1,0,14.14285714,40.8,1005.014286,292.6,1.5,4.1,522356
London,2020,202010,202003,20201,5/4/2020,5/10/2020,Bakery & Dairy,Plant Bakery,22098629.42,19683109.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAYDAY,1,12.57142857,4.0,22.8,0.3,0,13.18571429,51.8,1018.557143,292.2,1.5,4.1,522356
London,2020,202011,202003,20201,5/11/2020,5/17/2020,Bakery & Dairy,Plant Bakery,21880203.76,19585074.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,8.914285714,2.1,17.4,0.0,0,13.42857143,53.7,1021.9,292.2,1.5,4.1,522356
London,2020,202012,202003,20201,5/18/2020,5/24/2020,Bakery & Dairy,Plant Bakery,22021021.1,19545751.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,16.24285714,8.7,25.0,1.5,0,15.68571429,59.3,1022.014286,292.2,1.5,4.1,522356
London,2020,202013,202003,20201,5/25/2020,5/31/2020,Bakery & Dairy,Plant Bakery,21774896.91,19907635.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SPRINGBANKHOLIDAY,1,16.41428571,8.5,23.6,0.0,0,11.57142857,37.0,1030.614286,292.2,1.5,4.1,522356
London,2020,202014,202004,20202,6/1/2020,6/7/2020,Bakery & Dairy,Plant Bakery,21634776.17,19726549.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.14285714,5.4,23.2,11.9,0,15.75714286,51.8,1008.514286,292.7,1.5,4.4,522356
London,2020,202015,202004,20202,6/8/2020,6/14/2020,Bakery & Dairy,Plant Bakery,21514548.08,20142700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.85714286,8.1,20.9,11.7,0,12.61428571,38.9,1013.542857,292.7,1.5,4.4,522356
London,2020,202016,202004,20202,6/15/2020,6/21/2020,Bakery & Dairy,Plant Bakery,21478971.8,19516629.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.78571429,11.2,21.5,23.4,0,11.52857143,38.9,1014.785714,292.7,1.5,4.4,522356
London,2020,202017,202004,20202,6/22/2020,6/28/2020,Bakery & Dairy,Plant Bakery,20874384.37,19758378.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.87142857,8.4,30.0,4.6,0,15.94285714,53.7,1015.542857,292.7,1.5,4.4,522356
London,2020,202018,202004,20202,6/29/2020,7/5/2020,Bakery & Dairy,Plant Bakery,21013832.92,19589385.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.85714286,10.5,19.9,9.6,0,21.42857143,55.5,1010.042857,292.7,1.5,4.4,522356
London,2020,202019,202005,20202,7/6/2020,7/12/2020,Bakery & Dairy,Plant Bakery,20990747.75,19579050.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14.91428571,8.1,21.5,13.2,0,14.02857143,40.8,1019.557143,294.2,1.5,4.6,610972
London,2020,202020,202005,20202,7/13/2020,7/19/2020,Bakery & Dairy,Plant Bakery,20902496.43,19485110.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.92857143,10.4,25.3,1.6,0,11.62857143,33.3,1018.857143,294.2,1.5,4.6,610972
London,2020,202021,202005,20202,7/20/2020,7/26/2020,Bakery & Dairy,Plant Bakery,20433344.76,19210001.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.7,9.3,23.0,8.1,0,13.57142857,42.6,1016.985714,294.2,1.5,4.6,610972
London,2020,202022,202005,20202,7/27/2020,8/2/2020,Bakery & Dairy,Plant Bakery,20431216.47,18980636.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.17142857,8.6,32.1,4.8,0,14.58571429,48.2,1014.771429,294.2,1.5,4.6,610972
London,2020,202023,202006,20202,8/3/2020,8/9/2020,Bakery & Dairy,Plant Bakery,20180502.88,18888103.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.64285714,10.6,33.2,0.0,0,13.44285714,42.6,1016.585714,293.3,1.5,5.0,610972
London,2020,202024,202006,20202,8/10/2020,8/16/2020,Bakery & Dairy,Plant Bakery,19635821.0,19044354.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22.05714286,16.7,32.2,4.1,0,10.91428571,35.2,1013.3,293.3,1.5,5.0,610972
London,2020,202025,202006,20202,8/17/2020,8/23/2020,Bakery & Dairy,Plant Bakery,19671255.81,19271148.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,17.8,12.8,22.7,20.9,0,17.64285714,63.0,1007.685714,293.3,1.5,5.0,610972
London,2020,202026,202006,20202,8/24/2020,8/30/2020,Bakery & Dairy,Plant Bakery,20339596.9,19308074.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,14.5,10.2,20.4,33.5,0,19.74285714,68.5,1009.557143,293.3,1.5,5.0,610972
London,2020,202027,202007,20203,8/31/2020,9/6/2020,Bakery & Dairy,Plant Bakery,20709251.14,19630228.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,13.95714286,8.2,19.9,3.0,0,11.37142857,40.8,1020.114286,293.3,1.5,5.0,610972
London,2020,202028,202007,20203,9/7/2020,9/13/2020,Bakery & Dairy,Plant Bakery,20274231.76,19338716.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,0,15.34285714,9.0,22.5,0.3,0,12.17142857,33.3,1021.985714,294.3,1.5,5.2,610972
London,2020,202029,202007,20203,9/14/2020,9/20/2020,Bakery & Dairy,Plant Bakery,20197257.08,19519705.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,17.67142857,10.7,27.7,0.0,0,14.68571429,38.9,1021.571429,294.3,1.5,5.2,610972
London,2020,202030,202007,20203,9/21/2020,9/27/2020,Bakery & Dairy,Plant Bakery,21174727.5,19679227.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,12.64285714,5.9,22.7,11.7,0,18.51428571,64.8,1006.9,294.3,1.5,5.2,610972
London,2020,202031,202007,20203,9/28/2020,10/4/2020,Bakery & Dairy,Plant Bakery,21026434.37,19872028.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,,0,12.11428571,8.8,16.5,69.5,0,14.65714286,42.6,998.8142857,294.3,1.5,5.2,610972
London,2020,202032,202008,20203,10/5/2020,10/11/2020,Bakery & Dairy,Plant Bakery,20645016.5,19826071.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,10.62857143,4.6,16.2,14.3,0,16.34285714,46.3,1011.6,294.3,1.5,5.2,619330
London,2020,202033,202008,20203,10/12/2020,10/18/2020,Bakery & Dairy,Plant Bakery,20944902.47,19694191.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,8.585714286,5.7,11.9,8.9,0,11.05714286,37.0,1020.971429,294.3,1.5,5.2,619330
London,2020,202034,202008,20203,10/19/2020,10/25/2020,Bakery & Dairy,Plant Bakery,20911058.45,20075520.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,11.91428571,7.4,16.4,40.1,0,15.91428571,51.8,1004.528571,294.3,1.5,5.2,619330
London,2020,202035,202008,20203,10/26/2020,11/1/2020,Bakery & Dairy,Plant Bakery,22251335.01,20620270.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,11.05714286,6.4,16.6,15.1,0,19.9,61.1,1006.028571,294.3,1.5,5.2,619330
London,2020,202036,202009,20203,11/2/2020,11/8/2020,Bakery & Dairy,Plant Bakery,22423850.69,20654249.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,8.3,1.5,16.7,7.0,0,12.47142857,66.7,1023.542857,293.5,1.5,5.3,619330
London,2020,202037,202009,20203,11/9/2020,11/15/2020,Bakery & Dairy,Plant Bakery,21690707.62,21002450.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,10.98571429,7.9,14.0,34.0,0,15.02857143,46.3,1012.928571,293.5,1.5,5.3,619330
London,2020,202038,202009,20203,11/16/2020,11/22/2020,Bakery & Dairy,Plant Bakery,22400225.89,21190488.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,9.057142857,1.5,13.8,9.3,0,17.38571429,46.3,1022.914286,293.5,1.5,5.3,619330
London,2020,202039,202009,20203,11/23/2020,11/29/2020,Bakery & Dairy,Plant Bakery,23106084.98,21477182.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,6.557142857,1.7,11.3,0.6,0,9.785714286,29.6,1020.257143,293.5,1.5,5.3,619330
London,2020,202040,202010,20204,11/30/2020,12/6/2020,Bakery & Dairy,Plant Bakery,23614408.58,22439996.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,3.957142857,1.2,8.1,15.5,0,13.07142857,35.2,1004.085714,293.5,1.5,5.3,619330
London,2020,202041,202010,20204,12/7/2020,12/13/2020,Bakery & Dairy,Plant Bakery,24913892.03,24361232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,4.528571429,-0.1,10.1,14.0,0,11.07142857,37.0,999.6,295.4,1.5,5.2,619330
London,2020,202042,202010,20204,12/14/2020,12/20/2020,Bakery & Dairy,Plant Bakery,28145030.36,28880435.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,8.571428571,5.5,11.0,22.8,0,17.47142857,42.6,1007.857143,295.4,1.5,5.2,619330
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Plant Bakery,24142657.34,20596289.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BOXINGDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Plant Bakery,24142657.34,20596289.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CHRISTMASDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Plant Bakery,19879064.0,18891585.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,BOXINGDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Plant Bakery,19879064.0,18891585.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NEWYEAR'SDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202045,202011,20204,1/4/2021,1/10/2021,Bakery & Dairy,Plant Bakery,21281705.06,18287765.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0.342857143,-2.2,2.8,6.5,0,12.34285714,38.9,1021.428571,294.6,4.0,5.0,612665
London,2020,202046,202011,20204,1/11/2021,1/17/2021,Bakery & Dairy,Plant Bakery,20747344.48,18513096.28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,3.728571429,-0.7,8.6,42.5,0,14.11428571,44.5,1020.142857,294.6,4.0,5.0,612665
London,2020,202047,202011,20204,1/18/2021,1/24/2021,Bakery & Dairy,Plant Bakery,20980794.57,19037663.01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.457142857,-2.4,10.4,14.7,20,18.38571429,55.5,997.4428571,294.6,4.0,5.0,612665
London,2020,202048,202011,20204,1/25/2021,1/31/2021,Bakery & Dairy,Plant Bakery,21951059.43,19792091.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.757142857,-2.9,12.3,48.2,30,16.08571429,46.3,1004.628571,294.6,4.0,5.0,612665
London,2020,202049,202012,20204,2/1/2021,2/7/2021,Bakery & Dairy,Plant Bakery,21811826.54,20040993.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.114285714,-1.4,11.4,37.4,0,14.12857143,48.2,1002.471429,296.0,4.0,4.9,612665
London,2020,202050,202012,20204,2/8/2021,2/14/2021,Bakery & Dairy,Plant Bakery,22253081.87,20204485.04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-2.571428571,-5.7,3.9,2.4,0,16.38571429,38.9,1020.457143,296.0,4.0,4.9,612665
London,2020,202051,202012,20204,2/15/2021,2/21/2021,Bakery & Dairy,Plant Bakery,21300725.62,19896464.58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.842857143,4.5,13.5,8.0,0,18.31428571,42.6,1008.857143,296.0,4.0,4.9,612665
London,2020,202052,202012,20204,2/22/2021,2/28/2021,Bakery & Dairy,Plant Bakery,21709627.77,20568119.58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.928571429,1.3,13.6,0.5,0,12.48571429,44.5,1028.914286,296.0,4.0,4.9,612665
London,2021,202101,202101,20211,3/1/2021,3/7/2021,Bakery & Dairy,Plant Bakery,22319383.1,21112493.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.985714286,-0.9,10.7,4.3,0,10.67142857,29.6,1029.714286,296.9,4.0,4.8,612665
London,2021,202102,202101,20211,3/8/2021,3/14/2021,Bakery & Dairy,Plant Bakery,22731174.83,23967453.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.271428571,-0.2,10.8,13.8,0,23.95714286,66.7,1008.171429,296.9,4.0,4.8,612665
London,2021,202103,202101,20211,3/15/2021,3/21/2021,Bakery & Dairy,Plant Bakery,21780908.07,25380225.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,6.785714286,1.6,12.2,7.0,0,14.4,37.0,1028.228571,296.9,4.0,4.8,612665
London,2021,202104,202101,20211,3/22/2021,3/28/2021,Bakery & Dairy,Plant Bakery,22361482.19,20203502.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,7.6,3.0,12.3,3.5,0,17.11428571,50.0,1020.414286,296.9,4.0,4.8,612665
London,2021,202105,202101,20211,3/29/2021,4/4/2021,Bakery & Dairy,Plant Bakery,22948869.63,21642211.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOODFRIDAY,1,9.528571429,1.4,21.3,0.0,0,14.6,38.9,1026.714286,296.9,4.0,4.8,612665
London,2021,202106,202102,20211,4/5/2021,4/11/2021,Bakery & Dairy,Plant Bakery,21700933.03,21952461.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,4.114285714,-1.9,10.2,1.7,0,15.15714286,42.6,1018.7,301.1,4.0,4.8,655443
London,2021,202107,202102,20211,4/12/2021,4/18/2021,Bakery & Dairy,Plant Bakery,21357509.3,21359723.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.057142857,-0.7,11.9,3.8,0,8.971428571,31.5,1030.642857,301.1,4.0,4.8,655443
London,2021,202108,202102,20211,4/19/2021,4/25/2021,Bakery & Dairy,Plant Bakery,21620242.93,21504612.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.328571429,1.6,15.1,0.3,0,12.42857143,37.0,1024.814286,301.1,4.0,4.8,655443
London,2021,202109,202102,20211,4/26/2021,5/2/2021,Bakery & Dairy,Plant Bakery,21859276.79,21494830.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.928571429,2.0,13.5,4.1,0,10.81428571,33.3,1014.685714,301.1,4.0,4.8,655443
London,2021,202110,202103,20211,5/3/2021,5/9/2021,Bakery & Dairy,Plant Bakery,21965700.84,22098629.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MAYDAY,1,9.114285714,1.8,18.2,26.5,0,18.72857143,61.1,1006.742857,301.9,4.0,4.7,655443
London,2021,202111,202103,20211,5/10/2021,5/16/2021,Bakery & Dairy,Plant Bakery,21796729.65,21880203.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,10.68571429,7.0,15.2,21.6,0,12.87142857,48.2,1004.442857,301.9,4.0,4.7,655443
London,2021,202112,202103,20211,5/17/2021,5/23/2021,Bakery & Dairy,Plant Bakery,21617829.96,22021021.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,10.2,4.6,14.0,20.9,0,18.48571429,68.5,1008.1,301.9,4.0,4.7,655443
London,2021,202113,202103,20211,5/24/2021,5/30/2021,Bakery & Dairy,Plant Bakery,22581619.92,21774896.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,11.72857143,5.6,18.6,5.0,0,12.34285714,42.6,1018.428571,301.9,4.0,4.7,655443
London,2021,202114,202104,20212,5/31/2021,6/6/2021,Bakery & Dairy,Plant Bakery,22173396.57,21634776.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPRINGBANKHOLIDAY,1,16.47142857,8.0,24.1,10.3,0,11.61428571,35.2,1020.057143,301.9,4.0,4.7,655443
London,2021,202115,202104,20212,6/7/2021,6/13/2021,Bakery & Dairy,Plant Bakery,21631207.5,21514548.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.92857143,10.6,26.1,0.7,0,11.52857143,35.2,1022.6,304.0,4.0,4.6,655443
London,2021,202116,202104,20212,6/14/2021,6/20/2021,Bakery & Dairy,Plant Bakery,21692141.14,21478971.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.31428571,10.2,26.9,44.4,0,12.34285714,37.0,1014.171429,304.0,4.0,4.6,655443
